0.045733578,-0.869190372,-0.000925516,-0.304942563,-0.001735653,-0.00116754,1.89165706
2.148666568,0.857775483,-0.015661242,-29.01633216,0.172289037,0.787255053,-4.237106147
2.408625183,2.677443502,0.975756397,44.78304238,0.16975126,-0.008352161,-1663.396201
0.824944204,0.822721085,0.986294642,57.04619316,0.147479958,-0.040199395,-1684.520529
-0.264795348,-0.149910358,0.090258309,-4.705957574,2.748404723,0.013791057,-220.898219
-0.022418383,-0.029316118,0.000498418,-1.140597292,0.988749055,0.002675555,-26.11226327
-0.001211716,-0.000224831,-6.89E-06,0.81842218,-1.66E-05,-2.96E-05,-0.417808496
-1.802414264,0.290732578,0.506050555,1395.538427,0.023943852,-0.055313089,-1581.141343
-6.394305699,0.457426581,0.421215737,1193.466314,0.925591573,-0.445764327,-1334.174605
-7.848593664,-2.345358352,0.365116727,765.4716819,0.997664624,0.039365789,-1040.336146
6.531265521,-1.27008617,0.321108965,-88.79080137,0.632833581,0.261716431,-523.2868149
-2.643509537,3.862237021,0.012353769,-0.251265824,0.32091366,-0.083353521,-24.07147997
2.134426999,3.236012416,0.024839447,12.44873706,0.198580866,-0.065866287,-51.10627998
-8.034265869,-1.265834361,0.002670085,-334.6809889,-0.036800295,0.250775834,163.3010562
-6.466508402,1.190935647,0.209691892,-191.5927422,0.83346603,0.522431729,-296.4465461
1.491957405,3.051839811,0.238881434,-232.6568599,0.489442925,0.0558049,-293.9226511
-7.272068478,-19.05063544,0.14201764,-25.36696604,6.129284379,0.016861009,-380.3166926
-0.409526426,-7.371434816,0.288677053,-455.6539984,2.748887775,-0.027532145,-312.4543196
8.979900757,-11.50399423,0.255163032,-522.4955841,2.375028861,-0.219940734,-204.4815303
-4.039712746,10.36966693,0.125533088,2.853871959,1.490598581,-0.291613179,-235.258032
-5.885218896,10.60909165,0.138607824,197.7652492,5.058519397,-0.366831802,-448.402194
4.322817633,-9.514469894,0.06115668,-63.61391684,5.321227418,0.327106636,-224.8711237
-0.793754879,3.173942685,0.064799188,-161.9155852,4.656354187,0.4585964,-167.9890689
-2.660538317,-8.346026678,0.097954973,-53.76574406,2.481853376,0.24558807,-211.1045292
2.92011643,-4.014026157,0.382307243,-313.9497179,15.77119642,0.983643515,-936.7363008
16.82199498,9.706294403,0.269807412,-317.8085135,24.32022044,1.27023152,-990.2337606
-1.718473558,-39.854807,0.399490435,-130.0309645,17.88519873,0.441446535,-1084.263655
-2.40547581,-23.57316166,0.263129183,321.5225862,8.145878595,-0.247368148,-806.5050368
2.328082103,-10.41159056,0.037715523,93.21682479,-0.141413479,-0.688281253,-73.11162896
-0.82867268,-1.595759316,-0.011838894,-15.74689468,-0.257298064,-0.079135414,39.38041107
-13.28569388,-3.157122182,0.453945185,769.0018721,1.065689289,0.039631968,-1190.686132
-0.133273992,-11.56393038,0.022742493,101.0083595,-0.429232974,-0.699143168,-43.04926548
1.635695164,-0.560770891,-0.008793678,5.658814668,-0.214169791,0.02650654,15.41598925
-17.97307526,-4.911265287,0.455661063,745.0835579,1.429205485,0.058103348,-1189.432051
0.712019913,-11.76152763,0.020927965,105.5827427,-0.579979052,-0.705672449,-38.45423355
1.096915467,0.240721749,-0.009292115,5.627385575,-0.170893393,0.021002926,15.53783691
-16.94128674,-5.100740269,0.455681367,752.4839526,1.454045118,0.086496202,-1195.837474
-1.622856469,-12.64437949,0.014334566,100.9587042,-0.407507317,-0.658755842,-30.90918394
2.08E-13,2.01E-13,-1.46E-15,3.51E-12,-3.51E-15,-5.54E-15,8.70E-13
-20.10197084,-5.037723221,0.462307287,751.987853,1.377008162,0.110267317,-1204.722478
0.712019913,-11.76152763,0.020927965,105.5827427,-0.579979052,-0.705672449,-38.45423355
-1.096915467,-0.240721749,0.009292115,-5.627385575,0.170893393,-0.021002926,-15.53783691
-16.94128674,-5.100740269,0.455681367,752.4839526,1.454045118,0.086496202,-1195.837474
-0.133273992,-11.56393038,0.022742493,101.0083595,-0.429232974,-0.699143168,-43.04926548
-1.635695164,0.560770891,0.008793678,-5.658814668,0.214169791,-0.02650654,-15.41598925
-17.97307526,-4.911265287,0.455661063,745.0835579,1.429205485,0.058103348,-1189.432051
2.328082103,-10.41159056,0.037715523,93.21682479,-0.141413479,-0.688281253,-73.11162896
0.82867268,1.595759316,0.011838894,15.74689468,0.257298064,0.079135414,-39.38041107
-13.28569388,-3.157122182,0.453945185,769.0018721,1.065689289,0.039631968,-1190.686132
4.165821524,1.617964377,0.028934972,74.28998767,-1.050267892,-0.631370736,-29.6237214
2.951336963,-5.299664558,-0.07059272,-12.9477146,-0.632199324,0.083203389,136.7512471
-14.96883821,-4.250352619,0.325819722,563.4167339,2.325436233,0.0961828,-902.5602986
-2.760140871,6.292184133,-0.046493087,293.071306,-1.191546906,-0.288500223,-30.53206883
22.63390713,-2.993750527,-0.123393422,61.25718209,-1.856721798,-0.204555516,225.1670945
-32.55962315,-4.33509164,0.125393572,511.9529686,3.454322558,0.077263693,-561.5462325
-20.72625895,4.368379375,-0.1620017,413.4937467,-2.677966047,-0.373170378,149.3718526
29.9047211,-4.434987441,-0.072888744,52.47474298,-0.507600776,-0.083851707,101.3137697
-45.36704884,-8.702497873,0.261654764,347.7489236,3.180479993,0.322860599,-703.4375227
-24.72609624,4.436235254,-0.150143639,388.3324109,-2.035130738,-0.33259116,125.4330737
29.00502104,-4.133725573,-0.068413182,63.14648358,-0.505519282,-0.068444747,87.64315982
-45.42178341,-7.729834259,0.262620911,358.3668618,3.328223171,0.302744327,-713.5563368
-24.50627681,2.932836894,-0.148977694,416.5668528,-2.111452969,-0.305777143,109.2735988
29.93637946,-4.55870076,-0.079567117,65.909354,-0.824498545,-0.046947703,111.7749669
-47.75200912,-6.656804436,0.253147542,369.7390934,3.374938199,0.311649671,-704.6087598
-21.90671699,3.074174231,-0.147953069,407.1357839,-2.256059552,-0.381191207,119.189786
31.35265161,-3.450519252,-0.061276281,72.51584495,-0.296530786,-0.077300091,64.81148951
-46.56566943,-6.749184891,0.255049048,352.6202311,3.218394519,0.301446788,-694.5922436
